ref_start,ref_end,query_start,query_end,ref_length,query_length,ref_chrom,query_chrom
21851946,21903056,863155,914348,59128983,1056537,19,JSAF02006839.1
21905568,21959769,914343,968543,59128983,1056537,19,JSAF02006839.1
21959733,22003067,968374,1011689,59128983,1056537,19,JSAF02006839.1
22003020,22047356,1011680,1055960,59128983,1056537,19,JSAF02006839.1
22035938,22097083,1,61072,59128983,693855,19,JSAF02031156.1
22097086,22290174,61169,254247,59128983,693855,19,JSAF02031156.1
22290350,22364046,254247,327940,59128983,693855,19,JSAF02031156.1
22373446,22729839,337646,693855,59128983,693855,19,JSAF02031156.1
22729879,22844033,5,114074,59128983,114122,19,JSAF02005102.1
22847819,22954812,5627,112574,59128983,284747,19,JSAF02012230.1
22954517,23109725,115695,270899,59128983,284747,19,JSAF02012230.1
23110346,23123079,272025,284702,59128983,284747,19,JSAF02012230.1
23110624,23140801,2021,32049,59128983,1524861,19,JSAF02010463.1
23142920,23299732,32120,188826,59128983,1524861,19,JSAF02010463.1
23299761,23320803,188819,209862,59128983,1524861,19,JSAF02010463.1
23321106,23505756,209848,394485,59128983,1524861,19,JSAF02010463.1
23505744,23650519,397508,542139,59128983,1524861,19,JSAF02010463.1
23649939,23917065,543321,810560,59128983,1524861,19,JSAF02010463.1
23917053,23936671,810862,830476,59128983,1524861,19,JSAF02010463.1
23935920,23951420,830187,845711,59128983,1524861,19,JSAF02010463.1
23951408,23986411,846006,881007,59128983,1524861,19,JSAF02010463.1
23986717,24011300,880992,905633,59128983,1524861,19,JSAF02010463.1
24011289,24027938,907177,923821,59128983,1524861,19,JSAF02010463.1
24033178,24156154,932568,1055515,59128983,1524861,19,JSAF02010463.1
24156087,24265471,1057507,1166863,59128983,1524861,19,JSAF02010463.1
24265176,24340650,1169113,1244580,59128983,1524861,19,JSAF02010463.1
24340648,24541825,1244538,1445720,59128983,1524861,19,JSAF02010463.1
24513215,24525171,22040,33973,59128983,33987,19,JSAF02029195.1
24541931,24610375,1445670,1514096,59128983,1524861,19,JSAF02010463.1
24582234,24594846,0,12600,59128983,24233,19,JSAF02035840.1
27755579,27766600,1,11019,59128983,11019,19,JSAF02026860.1
27759922,27775900,1398,17329,59128983,17414,19,JSAF02038595.1
27769934,27783414,1,13456,59128983,13458,19,JSAF02028891.1
27776757,27787593,36,10866,59128983,10869,19,JSAF02001966.1
27783264,27799128,1,15853,59128983,15860,19,JSAF02017096.1
27792977,27807583,1,14612,59128983,14621,19,JSAF02025504.1
27793447,27815269,52,21764,59128983,58598,19,JSAF02029462.1
27811914,27851541,19086,58575,59128983,58598,19,JSAF02029462.1
27834858,27853082,9661,27857,59128983,32860,19,JSAF02004135.1
27837717,27862281,2969,27511,59128983,27649,19,JSAF02026820.1
27847888,27879123,1,31092,59128983,32425,19,JSAF02027194.1
27866150,27890239,2601,26642,59128983,26642,19,JSAF02013769.1
27875457,27947546,1,71975,59128983,1853326,19,JSAF02023009.1
27943571,27962955,67828,87210,59128983,1853326,19,JSAF02023009.1
27962564,28183871,84939,306221,59128983,1853326,19,JSAF02023009.1
28183868,28219709,306120,341957,59128983,1853326,19,JSAF02023009.1
28214951,28310233,341827,437088,59128983,1853326,19,JSAF02023009.1
28310241,28559161,439017,687835,59128983,1853326,19,JSAF02023009.1
28559089,28819059,687798,947736,59128983,1853326,19,JSAF02023009.1
28819031,29081108,947831,1209815,59128983,1853326,19,JSAF02023009.1
29081108,29223829,1209707,1352416,59128983,1853326,19,JSAF02023009.1
29223828,29296147,1353017,1425405,59128983,1853326,19,JSAF02023009.1
29295904,29379529,1424900,1508502,59128983,1853326,19,JSAF02023009.1
29379131,29501175,1508421,1630445,59128983,1853326,19,JSAF02023009.1
29506297,29723042,1636745,1853325,59128983,1853326,19,JSAF02023009.1
29716931,29731729,296,15078,59128983,15078,19,JSAF02020348.1
29731401,29985791,6,254314,59128983,665359,19,JSAF02036944.1
29985229,30113568,254214,382393,59128983,665359,19,JSAF02036944.1
30113522,30316793,382566,585764,59128983,665359,19,JSAF02036944.1
30316983,30386533,585477,654986,59128983,665359,19,JSAF02036944.1
30401764,30555332,0,153426,59128983,153434,19,JSAF02012675.1
30558524,30622066,0,63383,59128983,2914910,19,JSAF02022504.1
30621677,30639070,62976,80304,59128983,2914910,19,JSAF02022504.1
30639070,31013201,80256,454282,59128983,2914910,19,JSAF02022504.1
31013160,31287505,454304,728488,59128983,2914910,19,JSAF02022504.1
31289505,31690684,728215,1129297,59128983,2914910,19,JSAF02022504.1
31690671,31733674,1129648,1172653,59128983,2914910,19,JSAF02022504.1
31733491,31967799,1172350,1406561,59128983,2914910,19,JSAF02022504.1
31966890,31998391,1406849,1438404,59128983,2914910,19,JSAF02022504.1
31997866,33471442,1437945,2911204,59128983,2914910,19,JSAF02022504.1
33460957,33490618,0,29640,59128983,29661,19,JSAF02015665.1
33489351,33509160,20336,503,59128983,54448,19,JSAF02012264.1
33501559,33709588,2740,210555,59128983,1078375,19,JSAF02010436.1
33709590,33741340,210647,242368,59128983,1078375,19,JSAF02010436.1
33741114,33949716,243116,451616,59128983,1078375,19,JSAF02010436.1
33949707,34251196,452548,753834,59128983,1078375,19,JSAF02010436.1
34251196,34316367,753938,819059,59128983,1078375,19,JSAF02010436.1
34316579,34575424,819063,1077883,59128983,1078375,19,JSAF02010436.1
34570343,34737085,810590,643989,59128983,23488272,19,JSAF02024017.1
34737049,34883599,636855,490347,59128983,23488272,19,JSAF02024017.1
34883040,35357037,473960,3,59128983,23488272,19,JSAF02024017.1
35351002,35413944,38,62912,59128983,256307,19,JSAF02024549.1
35413910,35596844,62959,245835,59128983,256307,19,JSAF02024549.1
35596846,35607155,246014,256306,59128983,256307,19,JSAF02024549.1
35607643,35738768,457,131573,59128983,1157929,19,JSAF02033951.1
35738804,36002413,131570,395168,59128983,1157929,19,JSAF02033951.1
36002376,36129829,395086,522485,59128983,1157929,19,JSAF02033951.1
36129811,36180213,522516,572912,59128983,1157929,19,JSAF02033951.1
36179933,36327096,572964,720021,59128983,1157929,19,JSAF02033951.1
36326902,36764363,720274,1157662,59128983,1157929,19,JSAF02033951.1
36799189,36929694,0,130502,59128983,130503,19,JSAF02005226.1
36929681,36971537,14,41807,59128983,844266,19,JSAF02035856.1
36971525,37282030,42107,352590,59128983,844266,19,JSAF02035856.1
37284628,37733026,355529,803896,59128983,844266,19,JSAF02035856.1
37761998,37776853,4,14500,59128983,15550,19,JSAF02036882.1
37769588,37784432,4,14500,59128983,15550,19,JSAF02036882.1
37780124,37813817,810,34415,59128983,34415,19,JSAF02029612.1
37797909,38280444,2837,485193,59128983,567447,19,JSAF02002295.1
38279029,38354452,484898,560322,59128983,567447,19,JSAF02002295.1
38340953,38371778,3,30674,59128983,282978,19,JSAF02022027.1
38371779,38458732,30892,117889,59128983,282978,19,JSAF02022027.1
38458704,38623900,117909,282977,59128983,282978,19,JSAF02022027.1
38622126,38760654,5,138515,59128983,788933,19,JSAF02012412.1
38760435,39037602,138413,415475,59128983,788933,19,JSAF02012412.1
39044844,39264375,424514,643980,59128983,788933,19,JSAF02012412.1
39259971,39284030,663660,639579,59128983,788933,19,JSAF02012412.1
39279624,39409405,659263,788931,59128983,788933,19,JSAF02012412.1
39409423,39436342,1,26915,59128983,907684,19,JSAF02005793.1
39426184,39522471,16745,113020,59128983,907684,19,JSAF02005793.1
39522269,39644226,112893,234863,59128983,907684,19,JSAF02005793.1
39643910,39720869,234730,311676,59128983,907684,19,JSAF02005793.1
39720618,40286393,311547,877230,59128983,907684,19,JSAF02005793.1
40286368,40316133,877906,907683,59128983,907684,19,JSAF02005793.1
40316680,40352024,0,35318,59128983,973241,19,JSAF02015631.1
40351885,40669162,35728,352943,59128983,973241,19,JSAF02015631.1
40669114,40883330,353101,567241,59128983,973241,19,JSAF02015631.1
40882834,41153272,566848,837204,59128983,973241,19,JSAF02015631.1
41156005,41292097,837191,973240,59128983,973241,19,JSAF02015631.1
41293597,41386723,1,93117,59128983,1124869,19,JSAF02028612.1
41386956,41680569,99472,393126,59128983,1124869,19,JSAF02028612.1
41680512,41879763,393177,592315,59128983,1124869,19,JSAF02028612.1
41879518,42150240,592748,863390,59128983,1124869,19,JSAF02028612.1
42150226,42307630,866372,1023738,59128983,1124869,19,JSAF02028612.1
42307799,42409035,1023794,1124869,59128983,1124869,19,JSAF02028612.1
42418991,42776440,9075,366453,59128983,366454,19,JSAF02031843.1
42779348,42801767,0,22407,59128983,22464,19,JSAF02040192.1
42802187,42864372,1,62142,59128983,62142,19,JSAF02008987.1
42866530,43110344,10,243812,59128983,367231,19,JSAF02018404.1
43110386,43167447,243810,300871,59128983,367231,19,JSAF02018404.1
43167823,43233687,300811,366655,59128983,367231,19,JSAF02018404.1
43231582,43269310,45,37707,59128983,38813,19,JSAF02023421.1
43256583,43270097,0,13373,59128983,13678,19,JSAF02034814.1
43258143,43298671,50,40596,59128983,41131,19,JSAF02007551.1
43263174,43276743,2,13472,59128983,13481,19,JSAF02036795.1
43294452,43326163,1,31560,59128983,31560,19,JSAF02012332.1
43318213,43336896,8005,26581,59128983,26582,19,JSAF02016140.1
43319312,43354599,145,35417,59128983,35981,19,JSAF02002033.1
43347701,43368333,630,21214,59128983,21337,19,JSAF02034761.1
43349219,43364451,52,15204,59128983,16898,19,JSAF02016177.1
43354742,43382082,0,27246,59128983,27759,19,JSAF02040853.1
43377176,43397455,1332,21599,59128983,21600,19,JSAF02038251.1
43389389,43427008,4,37532,59128983,37533,19,JSAF02026765.1
43413359,43439199,0,25601,59128983,27209,19,JSAF02017925.1
43431138,43466069,365,35272,59128983,35309,19,JSAF02040072.1
43465425,43488681,56,23266,59128983,23316,19,JSAF02037918.1
43500454,43520644,1555,21693,59128983,21791,19,JSAF02017391.1
43523889,43535166,4562,15783,59128983,16172,19,JSAF02023950.1
43529773,43565517,2,35608,59128983,37927,19,JSAF02003079.1
43552231,43573456,1501,22694,59128983,22868,19,JSAF02000638.1
43559362,43573748,1,14231,59128983,14232,19,JSAF02032516.1
43560593,43571555,1,10906,59128983,10906,19,JSAF02027911.1
43561516,43573842,1,12268,59128983,12268,19,JSAF02034015.1
43578262,43605434,1,27051,59128983,44057,19,JSAF02036231.1
43579489,43593750,191,14419,59128983,14550,19,JSAF02010167.1
43616650,43659480,0,42776,59128983,44280,19,JSAF02024495.1
43653224,43678924,9913,35569,59128983,35812,19,JSAF02035017.1
43690010,43708999,10043,28957,59128983,28957,19,JSAF02037589.1
43692805,43712332,6,19459,59128983,20268,19,JSAF02032346.1
43699072,43720750,254,21896,59128983,23725,19,JSAF02031994.1
43720884,43744215,3568,26861,59128983,26861,19,JSAF02006357.1
43720923,43735904,5619,20479,59128983,20479,19,JSAF02035887.1
43727041,43751174,200,24202,59128983,24565,19,JSAF02036721.1
43736977,43769047,1,31987,59128983,31987,19,JSAF02025660.1
43736977,43752623,1,15590,59128983,15590,19,JSAF02033610.1
43755801,43776091,18,20245,59128983,20385,19,JSAF02018913.1
43768818,43789113,541,20753,59128983,23270,19,JSAF02037075.1
43777504,43809461,12135,44053,59128983,44057,19,JSAF02036231.1
43797800,43833538,315,36002,59128983,61820,19,JSAF02018270.1
43827663,43853956,35567,61790,59128983,61820,19,JSAF02018270.1
43843108,43894970,51785,2,59128983,121087,19,JSAF02028885.1
43902163,43968113,55204,121087,59128983,121087,19,JSAF02028885.1
43957452,44021647,8621,72781,59128983,1876433,19,JSAF02019715.1
44021510,44169877,73733,222156,59128983,1876433,19,JSAF02019715.1
44169842,44184215,222609,237012,59128983,1876433,19,JSAF02019715.1
44183353,45050243,236737,1103522,59128983,1876433,19,JSAF02019715.1
44725550,44737886,7421,19589,59128983,19590,19,JSAF02029103.1
45050225,45444699,1104169,1498509,59128983,1876433,19,JSAF02019715.1
45444699,45527265,1498623,1581176,59128983,1876433,19,JSAF02019715.1
45527266,45697361,1581085,1751163,59128983,1876433,19,JSAF02019715.1
45697068,45821352,1752184,1876432,59128983,1876433,19,JSAF02019715.1
45828385,45919357,7086,97983,59128983,105710,19,JSAF02001725.1
45905870,46099202,688,193827,59128983,193833,19,JSAF02036758.1
46088203,46151642,11670,75106,59128983,2349540,19,JSAF02011736.1
46151642,46278669,75367,202344,59128983,2349540,19,JSAF02011736.1
46279396,46691247,202098,613673,59128983,2349540,19,JSAF02011736.1
46375832,46387550,5,11673,59128983,2349540,19,JSAF02011736.1
46681241,46797122,603677,719599,59128983,2349540,19,JSAF02011736.1
46797122,46817540,719282,739692,59128983,2349540,19,JSAF02011736.1
46818372,46943468,739123,864144,59128983,2349540,19,JSAF02011736.1
46943182,46956155,862445,875426,59128983,2349540,19,JSAF02011736.1
46956421,47012396,875357,931332,59128983,2349540,19,JSAF02011736.1
47012252,47026838,931503,946080,59128983,2349540,19,JSAF02011736.1
47026840,47256707,946196,1175964,59128983,2349540,19,JSAF02011736.1
47256561,47922787,1176068,1842173,59128983,2349540,19,JSAF02011736.1
47922788,47993772,1846652,1917612,59128983,2349540,19,JSAF02011736.1
47983734,48425931,1907583,2349539,59128983,2349540,19,JSAF02011736.1
48460413,48546813,3,86352,59128983,1509645,19,JSAF02021024.1
48546779,48845629,87458,386169,59128983,1509645,19,JSAF02021024.1
48837700,49580130,378250,1120439,59128983,1509645,19,JSAF02021024.1
49582259,49660497,1122428,1200621,59128983,1509645,19,JSAF02021024.1
49672532,49947535,1215350,1490390,59128983,1509645,19,JSAF02021024.1
49947643,49964850,1490390,1507558,59128983,1509645,19,JSAF02021024.1
49966263,50094661,194,128500,59128983,128513,19,JSAF02039717.1
50100957,50592198,3,490993,59128983,491789,19,JSAF02025911.1
50580762,50604565,2881,26608,59128983,26612,19,JSAF02039764.1
50582420,50596092,2,13603,59128983,13609,19,JSAF02023825.1
50585488,50608017,0,22370,59128983,26642,19,JSAF02022066.1
50588277,50605136,4355,21170,59128983,21171,19,JSAF02012953.1
50596562,50610641,4727,18780,59128983,18865,19,JSAF02039905.1
50599656,50614638,1045,15913,59128983,17988,19,JSAF02001437.1
50601888,50616177,3618,17840,59128983,19003,19,JSAF02004515.1
50639961,50664065,2,23852,59128983,23852,19,JSAF02039007.1
50642141,50729602,1132,88515,59128983,261265,19,JSAF02003792.1
50729326,50898493,87946,257008,59128983,261265,19,JSAF02003792.1
50904419,50995937,1,91362,59128983,91365,19,JSAF02019203.1
51002650,51030148,6902,34382,59128983,66782,19,JSAF02021114.1
51030330,51062742,34385,66779,59128983,66782,19,JSAF02021114.1
51063675,51129073,8,65300,59128983,93806,19,JSAF02011329.1
51129002,51157601,65157,93798,59128983,93806,19,JSAF02011329.1
51157680,51182499,4,24785,59128983,45775,19,JSAF02022227.1
51181996,51203109,24686,45774,59128983,45775,19,JSAF02022227.1
51205924,51287866,4,82007,59128983,82168,19,JSAF02037754.1
51287851,51301898,473,14491,59128983,14492,19,JSAF02037821.1
51301940,51410118,16,108173,59128983,548336,19,JSAF02019999.1
51417313,51463415,114848,160943,59128983,548336,19,JSAF02019999.1
51464319,51814595,162115,512373,59128983,548336,19,JSAF02019999.1
51814597,51849639,512498,547499,59128983,548336,19,JSAF02019999.1
51850154,52133836,0,283635,59128983,348409,19,JSAF02022203.1
52148903,52175937,282276,309289,59128983,348409,19,JSAF02022203.1
52177521,52216660,309289,348408,59128983,348409,19,JSAF02022203.1
52216682,52888074,1,671424,59128983,1354726,19,JSAF02027156.1
52887888,52948971,671704,732778,59128983,1354726,19,JSAF02027156.1
52949077,53084145,732778,867863,59128983,1354726,19,JSAF02027156.1
53084247,53235648,867830,1019070,59128983,1354726,19,JSAF02027156.1
53235757,53391718,1018955,1174857,59128983,1354726,19,JSAF02027156.1
53391725,53422214,1175169,1205652,59128983,1354726,19,JSAF02027156.1
53424208,53497001,1205636,1278427,59128983,1354726,19,JSAF02027156.1
53496852,53554329,1278416,1335892,59128983,1354726,19,JSAF02027156.1
53516913,53538081,1333628,1354725,59128983,1354726,19,JSAF02027156.1
53541875,53689186,752,147985,59128983,1140779,19,JSAF02021173.1
53697542,53820802,153743,276937,59128983,1140779,19,JSAF02021173.1
53821105,54297874,276925,753557,59128983,1140779,19,JSAF02021173.1
54297874,54384064,753871,839961,59128983,1140779,19,JSAF02021173.1
54384158,54427698,839961,883393,59128983,1140779,19,JSAF02021173.1
54422571,54465928,878554,921848,59128983,1140779,19,JSAF02021173.1
54465718,54494407,921533,950207,59128983,1140779,19,JSAF02021173.1
54493650,54637805,949845,1093705,59128983,1140779,19,JSAF02021173.1
54637431,54685197,1093077,1140779,59128983,1140779,19,JSAF02021173.1
54685755,54800856,3,115038,59128983,225536,19,JSAF02008161.1
54811391,54856233,118131,162976,59128983,225536,19,JSAF02008161.1
54860895,54919121,167290,225511,59128983,225536,19,JSAF02008161.1
54925257,55204616,5349,284396,59128983,1212243,19,JSAF02030299.1
55204387,55224082,283711,303390,59128983,1212243,19,JSAF02030299.1
55254766,55358726,0,103911,59128983,104564,19,JSAF02018420.1
55351927,55477009,335843,460960,59128983,1212243,19,JSAF02030299.1
55477009,55576271,461109,560291,59128983,1212243,19,JSAF02030299.1
55589833,55646225,573994,630454,59128983,1212243,19,JSAF02030299.1
55646063,55658893,630565,643385,59128983,1212243,19,JSAF02030299.1
55665076,55720407,649559,704924,59128983,1212243,19,JSAF02030299.1
55718928,55777994,703960,762955,59128983,1212243,19,JSAF02030299.1
55777715,55872022,764255,858451,59128983,1212243,19,JSAF02030299.1
55871399,55960524,857939,946920,59128983,1212243,19,JSAF02030299.1
55959396,55983878,946366,971008,59128983,1212243,19,JSAF02030299.1
55983454,56000243,970668,987446,59128983,1212243,19,JSAF02030299.1
56000240,56020151,987602,1007505,59128983,1212243,19,JSAF02030299.1
56020227,56041863,1007361,1028941,59128983,1212243,19,JSAF02030299.1
56042144,56181915,1028886,1168494,59128983,1212243,19,JSAF02030299.1
56181790,56224327,1169298,1211865,59128983,1212243,19,JSAF02030299.1
56224949,56286424,69,61529,59128983,416011,19,JSAF02016689.1
56267490,56362960,52597,148113,59128983,416011,19,JSAF02016689.1
56362883,56373951,148696,159773,59128983,416011,19,JSAF02016689.1
56374055,56505000,159773,290705,59128983,416011,19,JSAF02016689.1
56504739,56580982,290716,366992,59128983,416011,19,JSAF02016689.1
56580983,56591667,366943,377650,59128983,416011,19,JSAF02016689.1
56591624,56618204,377179,403550,59128983,416011,19,JSAF02016689.1
56618104,56628917,403505,414295,59128983,416011,19,JSAF02016689.1
56632610,56674591,4,41946,59128983,41947,19,JSAF02011150.1
56674711,56688065,14,13358,59128983,1985928,19,JSAF02025642.1
